grid_id,x,y,mean_activity,median_activity,std_activity,min_activity,max_activity,mean_inflow,median_inflow,std_inflow,min_inflow,max_inflow,pre_activity_mean,pre_activity_median,pre_activity_std,pre_mean_inflow,pre_median_inflow,pre_std_inflow,pre_active_ratio,january_activity_mean,january_activity_median,january_activity_std,january_mean_inflow,january_median_inflow,january_std_inflow,post_activity_mean,post_activity_median,post_activity_std,post_mean_inflow,post_median_inflow,post_std_inflow,impact_ratio,recovery_ratio,pre_act,pre_inf,jan_act,jan_inf,post_act,post_inf,pre_total,jan_total,post_total,final_class,class_id,class_display
1_97,1,97,889.3852997101822,882.4924120950211,46.77172778720526,723.0385038045964,1060.04220337623,94.62571997952824,95.38442271539566,7.652401902446621,61.02914582785157,116.5173275146385,912.0673779312478,902.0037160386294,43.83961595229879,100.34774237230748,100.62653027149976,8.152378064185523,1.0,900.7934706424604,889.3082254980554,58.5878419031802,96.36992348508672,96.99373412630506,8.385532436540325,882.0316758528426,874.4642984876784,43.707841983959,92.9217823254058,93.43846606437026,6.619093736460663,-0.0396403386541468,-0.866839991724759,912.0673779312478,100.34774237230747,900.7934706424605,96.36992348508673,882.0316758528426,92.9217823254058,1012.4151203035553,997.1633941275472,974.9534581782484,True Stable,Class_07,Class 07: True Stable
1_98,1,98,179.48517669436023,181.1596454903552,16.059570785323373,126.20786873520882,221.462408349822,18.40548675521765,18.2873595088112,2.0762276745839547,13.05598642088367,23.540071353712445,179.59323966647275,181.37089185715965,13.570425738409964,19.73788429230433,19.698698122889468,1.693888112675089,1.0,171.92522582855867,178.94438766793905,17.0109488771183,17.64056224478535,17.718342771629292,1.8561151523077888,180.4653825217334,181.38109212097487,16.321490528999547,18.164860180405388,17.935923912791466,2.0576875157297465,-0.10625865233946,0.2499832757718316,179.59323966647275,19.73788429230433,171.92522582855867,17.64056224478535,180.4653825217334,18.164860180405388,199.33112395877708,189.565788073344,198.6302427021388,True Stable,Class_07,Class 07: True Stable
1_99,1,99,12.09247116624742,12.02657928295969,3.575668670870829,1.2475000963179237,24.31514645092869,0.0475500265984457,0.0,0.2214974390611611,0.0,1.3125190842418235,12.082212005466744,12.084600857287956,3.808112208515048,0.0195306169818033,0.0,0.1435201379014624,0.0185185185185185,11.83525292397203,11.85748561196712,2.557607779752041,0.0,0.0,0.0,12.129405001799167,12.04677684061701,3.642650643321985,0.0610950211891846,0.0,0.2497928148582944,-0.9994882454321012,3.126565616944327,12.082212005466745,0.019530616981803302,11.83525292397203,0.0,12.129405001799167,0.06109502118918463,12.10174262244855,11.83525292397203,12.190500022988353,True Stable,Class_07,Class 07: True Stable
20_1,20,1,2.4536703308104904,2.4536703308104904,,2.4536703308104904,2.4536703308104904,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,2.4536703308104904,2.4536703308104904,,0.0,0.0,,,,,,,,,,,,,Persistent Zero,Class_01,Class 01: Persistent Zero
20_10,20,10,1.3840081096771126,1.3840081096771126,,1.3840081096771126,1.3840081096771126,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,1.3840081096771126,1.3840081096771126,,0.0,0.0,,,,,,,,,,,,,Persistent Zero,Class_01,Class 01: Persistent Zero
20_100,20,100,10.97763008009746,10.913602074476865,2.936201499087215,3.354855505857384,19.557832799528896,0.3982865351979734,0.0,0.5575335877035653,0.0,1.9133124751685648,10.415414241844658,10.359412244433155,2.2850572267123046,0.4404995809379551,0.0,0.5906468293862438,0.3703703703703703,10.009306314206524,9.895790034133736,2.910279920903615,0.4643460482288214,0.0,0.5537850085899442,11.251309702528877,11.169640847567536,3.0500755090398504,0.3786238169369127,0.0,0.550710011719168,0.0541338221068681,3.5962640875376635,10.415414241844658,0.4404995809379551,10.009306314206523,0.4643460482288214,11.251309702528875,0.3786238169369127,10.855913822782613,10.473652362435343,11.629933519465787,True Stable,Class_07,Class 07: True Stable
20_17,20,17,1.5840533553503588,1.5840533553503588,,1.5840533553503588,1.5840533553503588,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,1.5840533553503588,1.5840533553503588,,0.0,0.0,,,,,,,,,,,,,Persistent Zero,Class_01,Class 01: Persistent Zero
20_21,20,21,1.4605635076379826,1.267723162818302,0.4746157499163949,1.1127207386200328,2.001246621475613,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,1.4605635076379826,1.267723162818302,0.4746157499163949,0.0,0.0,0.0,,,,,,,,,,,,Persistent Zero,Class_01,Class 01: Persistent Zero
20_22,20,22,1.2327136299464223,1.2327136299464223,0.2600319042342086,1.048843307137563,1.4165839527552824,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,1.2327136299464223,1.2327136299464223,0.2600319042342086,0.0,0.0,0.0,,,,,,,,,,,,Persistent Zero,Class_01,Class 01: Persistent Zero
20_23,20,23,1.2321065875926631,1.2321065875926631,,1.2321065875926631,1.2321065875926631,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,1.2321065875926631,1.2321065875926631,,0.0,0.0,,,,,,,,,,,,,Persistent Zero,Class_01,Class 01: Persistent Zero
20_24,20,24,1.2277247582981932,1.3624784269991213,0.2645565660040059,0.9229215918053943,1.397774256090064,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.9229215918053943,0.9229215918053943,,0.0,0.0,,1.3801263415445926,1.3801263415445926,0.0249579200978069,0.0,0.0,0.0,,,,,,,,,,,,Persistent Zero,Class_01,Class 01: Persistent Zero
20_25,20,25,1.6667904359684165,1.60788468575631,0.6337462100869249,0.9872468007127267,2.4573756239417763,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,1.6667904359684165,1.60788468575631,0.6337462100869249,0.0,0.0,0.0,,,,,,,,,,,,Persistent Zero,Class_01,Class 01: Persistent Zero
20_26,20,26,1.767474250813312,1.4786050454994994,0.7863186176902963,1.146202936582345,3.155138568446681,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,1.767474250813312,1.4786050454994994,0.7863186176902963,0.0,0.0,0.0,,,,,,,,,,,,Persistent Zero,Class_01,Class 01: Persistent Zero
20_27,20,27,1.5964372458803822,1.3242382938834516,0.6699217075245543,1.024892025187764,3.486238697750331,0.0,0.0,0.0,0.0,0.0,1.384434921462931,1.384434921462931,,0.0,0.0,,0.0,,,,,,,1.6075952629549848,1.297018150089153,0.6863670980413051,0.0,0.0,0.0,,,,,,,,,,,,Persistent Zero,Class_01,Class 01: Persistent Zero
20_28,20,28,61.728464755867535,60.925518283761335,7.79581958746148,39.39497765959872,92.73945106642137,2.2432101140988974,2.127011571335101,0.8575982187174184,0.0,6.405328120777683,64.5260590593763,65.01829874313987,6.69062081860254,2.4950906899958167,2.3540948213445856,0.639621255000691,1.0,63.349935755972645,62.66147090408303,5.647003045733787,2.3664826305126807,2.2943443087232795,0.7134936876626095,60.792887230189365,60.11184935073399,8.117526991371085,2.162004487632138,2.0576036527435333,0.9107512436401238,-0.051544236270221,-1.589808956084844,64.5260590593763,2.4950906899958167,63.349935755972645,2.3664826305126807,60.792887230189365,2.162004487632138,67.02114974937211,65.71641838648533,62.9548917178215,True Stable,Class_07,Class 07: True Stable
20_29,20,29,786.212326072092,781.280644065232,40.25546047104165,675.4401029474618,942.5449946872872,57.80509406260561,58.41387899001113,5.577182737345257,39.77592407465545,79.60130850009557,800.8240564146001,799.9387986258996,32.20986798477885,60.800197617258114,62.04240723518613,4.677317747270238,1.0,823.079126334725,817.8667951032353,31.432319312580745,57.91745148948768,59.88956190646504,5.960460762618011,777.5394506156673,775.4896973580887,39.40481614254924,57.01994358687261,57.24880710662514,5.498408566136834,-0.0474134257224504,-0.31133674262943,800.8240564146001,60.800197617258114,823.079126334725,57.91745148948768,777.5394506156673,57.01994358687261,861.6242540318583,880.9965778242126,834.5593942025399,True Stable,Class_07,Class 07: True Stable
20_30,20,30,865.815497985153,864.4271386802529,44.65146925035189,578.0057244160205,980.865923300542,102.88264750109138,103.04993030813824,9.20248552553108,62.272009359744864,134.02154947467076,837.5016897797778,840.0933104276369,29.55185843551952,102.18427687910908,102.55284815953448,7.196808015549571,1.0,878.6847274014575,891.4787642237413,69.57781901445381,105.39396289058152,109.50305785427688,14.278151131158143,871.3802942681708,868.3321348426417,40.84965981321008,102.72738646624052,102.54184627058794,8.800312012186255,0.0314107590266761,0.8307930192361358,837.5016897797778,102.18427687910908,878.6847274014575,105.39396289058152,871.3802942681708,102.72738646624053,939.685966658887,984.078690292039,974.1076807344114,True Stable,Class_07,Class 07: True Stable
20_31,20,31,991.8168912384444,991.9938891655928,46.23057893966934,841.6896621565697,1108.5308031616676,101.38355500468964,102.00804025286315,8.92324811828178,73.74316897864522,122.16620847630249,987.4573205919272,989.6077222481975,38.02481899022418,101.23024532715851,102.09314716423978,7.724519332376208,1.0,1027.5989236797182,1038.7952580343674,55.39695852752621,104.43904563657624,108.75154739083985,12.71333872239899,988.1669860315696,988.5017048461198,44.97636286964436,101.01557874227947,101.53641690528836,8.57089143428606,0.0316980363138218,1.0669026530804988,987.4573205919272,101.23024532715851,1027.5989236797182,104.43904563657624,988.1669860315695,101.01557874227947,1088.6875659190857,1132.0379693162945,1089.182564773849,True Stable,Class_07,Class 07: True Stable
20_32,20,32,538.2669142752931,538.0194062614921,33.22022372761553,449.6724625425283,660.6357381769016,66.68915926646459,66.05586837746704,7.369148549097416,48.24032304019708,97.0823801707048,508.2153960038344,504.3437330205014,22.553369239979627,64.23919815870934,64.24640562132812,5.966047412870192,1.0,547.086498656676,551.1937764152791,30.42686180681137,67.26181104376572,68.2585665479734,7.523674608327587,544.8185029609124,545.969730189425,31.640071127849456,67.24279569529483,66.18410769187588,7.574216779936996,0.0470524617549567,0.0062910508571596,508.2153960038344,64.23919815870934,547.086498656676,67.26181104376572,544.8185029609124,67.24279569529483,572.4545941625438,614.3483097004417,612.0612986562072,True Stable,Class_07,Class 07: True Stable
20_33,20,33,672.8114077425928,670.7561365282295,27.62839966131961,600.8659215349028,746.3221698374895,58.11736599902555,58.56963776807373,5.490187257437669,41.69207489101916,75.75131057263998,684.0921390295321,681.1151085971892,26.6131650246724,59.95670255377005,60.188986553709874,5.211801971946096,1.0,693.0160478314292,690.90538314287,26.723772643273605,60.43296836550564,61.22239721432287,5.324903045664734,667.2166962569636,665.7255090500882,25.92159257016231,57.33564675989391,56.98299319542646,5.404678983838396,0.0079434944220543,6.503483063701359,684.0921390295321,59.95670255377005,693.0160478314292,60.43296836550564,667.2166962569636,57.335646759893905,744.0488415833021,753.4490161969348,724.5523430168575,True Stable,Class_07,Class 07: True Stable
20_34,20,34,193.14298555448872,194.31753276314595,20.965885734829325,138.73928342260157,247.2316135323786,7.93230476728612,7.982797032459459,2.6435684863846376,1.619585416620806,14.068156353453404,197.65493520650912,202.61988926220116,22.68724047475812,9.471093470625846,9.908248595831234,2.675714923345826,1.0,204.3750529384879,212.14982598124084,26.20583818434097,9.56764978078006,9.876608789855888,2.5493890789967097,190.48516094515023,191.71884238858436,19.066410420838217,7.318570241770998,7.452639886364837,2.393030485797038,0.0101948321495673,23.295344331819354,197.65493520650912,9.471093470625846,204.3750529384879,9.56764978078006,190.48516094515026,7.318570241770998,207.12602867713497,213.94270271926797,197.80373118692125,True Stable,Class_07,Class 07: True Stable
20_35,20,35,48.3908790912577,48.60252017285612,7.56632159978068,26.213408622963595,68.72103954481214,1.1962040849196989,1.3922415541557993,0.920876190818828,0.0,3.8824511319024673,50.8367415875275,49.89637639824544,7.71350803599351,1.723536508734884,1.9950105633531103,1.1397234435998804,0.7592592592592593,46.98907717179195,47.026435316158,6.200312564890697,1.4217250456762542,1.6595493568589337,1.0399562357646457,47.94884994338376,48.59480933243654,7.592819520876933,1.030534857361587,1.3005175897585768,0.7780528953304789,-0.1751107159157341,-1.2960979790846665,50.8367415875275,1.723536508734884,46.98907717179195,1.4217250456762542,47.94884994338376,1.030534857361587,52.56027809626238,48.4108022174682,48.97938480074535,True Stable,Class_07,Class 07: True Stable
20_36,20,36,18.404540109504712,17.838308966855724,4.747335051977009,7.013863393922391,35.10739279840205,0.0068000127462229,0.0,0.0820238734552021,0.0,0.995500290231402,19.166547910087232,17.979981729723182,5.183405818222415,0.0367704392943907,0.0,0.1892544514632258,0.037037037037037,17.13212867487464,15.734978322417705,3.661601620290873,0.0,0.0,0.0,18.37825010444845,17.855514893936014,4.739886335214033,0.0,0.0,0.0,-0.9997281163522828,0.0,19.166547910087232,0.03677043929439075,17.13212867487464,0.0,18.378250104448455,0.0,19.20331834938162,17.13212867487464,18.378250104448455,Partial Recovery,Class_05,Class 05: Partial Recovery
20_37,20,37,12.677141104007536,12.120838227481055,4.38433773974467,4.338906063609334,28.45169555349375,0.0,0.0,0.0,0.0,0.0,10.881266147314228,10.253521395297415,3.8732115110808727,0.0,0.0,0.0,0.0,9.396414944238597,8.868658943280217,2.485817543178184,0.0,0.0,0.0,13.576367676078815,12.7117670110564,4.36737229534725,0.0,0.0,0.0,0.0,0.0,10.881266147314228,0.0,9.396414944238597,0.0,13.576367676078815,0.0,10.881266147314228,9.396414944238597,13.576367676078815,Recovered,Class_06,Class 06: Recovered
20_38,20,38,11.299782008960598,11.02912162577401,4.622686686276072,2.861404656071966,33.75711921063362,0.0,0.0,0.0,0.0,0.0,10.215530864859389,9.920710525407944,3.516773284924241,0.0,0.0,0.0,0.0,8.61482359069451,8.206426406825019,3.303257872493364,0.0,0.0,0.0,11.936583901784005,11.253415798683111,4.85081503381738,0.0,0.0,0.0,0.0,0.0,10.215530864859389,0.0,8.61482359069451,0.0,11.936583901784005,0.0,10.215530864859389,8.61482359069451,11.936583901784005,Recovered,Class_06,Class 06: Recovered
20_39,20,39,10.44751626372532,9.740958920775402,3.764162508272436,2.339366177861616,33.30222455026898,0.0,0.0,0.0,0.0,0.0,9.977248081544374,9.440252035836975,3.937635173101317,0.0,0.0,0.0,0.0,8.67123641367645,9.104772785156191,1.7329876719349986,0.0,0.0,0.0,10.805279681054555,10.016147686497217,3.847038619809626,0.0,0.0,0.0,0.0,0.0,9.977248081544374,0.0,8.67123641367645,0.0,10.805279681054555,0.0,9.977248081544374,8.67123641367645,10.805279681054555,Recovered,Class_06,Class 06: Recovered
20_40,20,40,4.656713195643308,4.21455399863808,2.485834563374806,1.0148226550539774,13.153856718915025,0.0,0.0,0.0,0.0,0.0,4.117328722088793,3.754366347354297,2.08634264985104,0.0,0.0,0.0,0.0,4.210871678650968,3.973956041186144,2.0210908751390746,0.0,0.0,0.0,4.840062169185016,4.389232233012469,2.605777400835191,0.0,0.0,0.0,0.0,0.0,4.117328722088793,0.0,4.2108716786509675,0.0,4.840062169185016,0.0,4.117328722088793,4.2108716786509675,4.840062169185016,Delayed Increase,Class_08,Class 08: Delayed Increase
20_41,20,41,6.392419266047039,6.075428917675262,2.4275096947331365,1.436863297285128,13.333004918274682,0.0,0.0,0.0,0.0,0.0,6.422124466140797,5.990629100124848,2.1169971064306896,0.0,0.0,0.0,0.0,6.146491415014032,5.679793196368289,2.1772474089585687,0.0,0.0,0.0,6.417995526162004,6.146576350102606,2.5350903096987394,0.0,0.0,0.0,0.0,0.0,6.422124466140797,0.0,6.146491415014032,0.0,6.417995526162004,0.0,6.422124466140797,6.146491415014032,6.417995526162004,True Stable,Class_07,Class 07: True Stable
20_42,20,42,6.502500889977142,6.468844058048987,2.8434369189660496,1.108798469504644,14.24010599267958,0.0223869200852994,0.0,0.1551538196828042,0.0,1.2189557976474623,5.84861911290854,5.673264109551241,2.420580387754402,0.0,0.0,0.0,0.0,4.203845856700354,4.042957846644945,1.705345541409089,0.0,0.0,0.0,6.9740155333885046,6.916440465146787,2.888843655702648,0.0310218749753435,0.0,0.1820251839655025,0.0,3102.1874975343558,5.84861911290854,0.0,4.203845856700354,0.0,6.9740155333885046,0.031021874975343557,5.84861911290854,4.203845856700354,7.005037408363848,Recovered,Class_06,Class 06: Recovered
20_43,20,43,36.43786283508062,35.64903712234603,7.078611441455211,16.892196922055078,60.72551823666824,0.1869427416045488,0.0,0.4620284566397775,0.0,2.3137776028623738,33.01357640237208,31.971740773595062,6.243205021908457,0.3062798070303983,0.0,0.5800996024398926,0.2407407407407407,33.34145306138741,33.17335241210287,8.070180574621531,0.1100273744296075,0.0,0.324384736239957,37.73124826855525,36.83449361874834,6.743365513295358,0.1665114499278939,0.0,0.4397754052092988,-0.6407409848324249,0.2877987129262701,33.01357640237208,0.30627980703039837,33.34145306138741,0.11002737442960751,37.73124826855525,0.16651144992789396,33.31985620940248,33.45148043581702,37.897759718483144,Delayed Increase,Class_08,Class 08: Delayed Increase
20_44,20,44,76.40769665651395,76.8590213260282,8.936453072569952,49.5145218554241,103.33109113329336,2.352015742826098,2.318266783056496,1.540555461993863,0.0,6.087252150126862,77.7091761372116,79.15907792910804,8.236021520175761,3.067176573736526,3.2429454943987195,1.545356444629272,0.9444444444444444,78.22911943471854,76.75012232934674,10.61748213526314,2.760582600461386,2.7410356112259358,1.4619450746014155,75.83017413390726,75.9953694932637,8.843693379986844,2.1136416624310925,2.215317177692873,1.4869946489505952,-0.0999593490335475,-2.110021377478175,77.7091761372116,3.067176573736526,78.22911943471854,2.760582600461386,75.83017413390726,2.1136416624310925,80.77635271094813,80.98970203517993,77.94381579633836,True Stable,Class_07,Class 07: True Stable
20_45,20,45,168.04291250228184,170.6459453385915,22.223927836450283,114.03525318248025,216.24052896000387,9.481583522536647,9.489964686542104,2.071125484210629,3.609258996295151,16.174044647714577,164.90108604423136,170.59201674559574,23.20479339689949,9.922593187778308,9.706021288737936,2.145616689169332,1.0,172.16605173495705,174.02737806328122,22.258373610779334,10.165738572189444,10.542834611786429,1.903345540853402,168.30105883666192,170.364599211752,21.959887787435985,9.276960363901752,9.220922049446052,2.0450113091247784,0.0245041930841919,3.6554868820935766,164.90108604423136,9.922593187778308,172.16605173495705,10.165738572189445,168.30105883666192,9.276960363901752,174.82367923200968,182.3317903071465,177.5780192005637,True Stable,Class_07,Class 07: True Stable
20_46,20,46,85.62122892641038,85.2261911164833,10.235278812340296,55.87569687341781,113.9439612057413,3.85242759071909,3.7667766600330967,1.67884466676632,0.0,11.266317482848578,85.42787861007555,85.34329031385991,9.453602442635203,4.63785441212156,4.735075950652616,1.5456556662730123,1.0,93.93306664582596,92.79881627750363,9.519095611108254,5.153168211884574,5.141356820212908,2.059135039176569,84.56270254992677,84.50823248133227,10.054989577898375,3.477028610964962,3.266442187009279,1.497698426468143,0.1111101476826674,3.252721213564622,85.42787861007555,4.63785441212156,93.93306664582596,5.153168211884574,84.56270254992677,3.477028610964962,90.06573302219711,99.08623485771054,88.03973116089173,Temporary Increase,Class_10,Class 10: Temporary Increase
20_47,20,47,101.13075849234043,100.52264737491755,10.901325594964604,69.38963399900616,136.01418722722545,5.780387050898228,5.804462314688879,1.909452047003611,1.1724822949140823,13.50089090731584,93.62886307439736,93.30149899044692,11.07814783322616,6.652251749866015,6.9199042830123005,1.6569049910014932,1.0,99.97588710199553,100.41879168781496,9.840686148939357,6.858339202317088,6.094579261017579,2.2108400796417564,103.2138001661432,102.73714936370438,10.136729593792287,5.412466317641139,5.3953951021367885,1.8057644798201955,0.0309800576405797,7.016162454838321,93.62886307439736,6.652251749866015,99.97588710199553,6.858339202317088,103.2138001661432,5.412466317641139,100.28111482426337,106.83422630431261,108.62626648378433,True Stable,Class_07,Class 07: True Stable
20_48,20,48,79.38983999312748,79.13145630407823,8.697280967829629,55.27932292763392,105.65070910333652,2.1860586368348955,2.3239091680907893,1.2337598304850883,0.0,7.982278565639291,77.27035793957852,77.16179562053404,8.92400604944512,2.316310920293966,2.447050543760178,0.9875364764750596,0.9629629629629628,80.21402862198991,80.57121095328806,8.41123305052418,2.329518323403137,2.2563708857061533,1.141915096631397,79.82495784685842,79.17049062478142,8.633871262286121,2.1334372343077503,2.2791703138236468,1.3014186902790152,0.0057018882804437,14.857550949484102,77.27035793957852,2.316310920293966,80.21402862198991,2.329518323403137,79.82495784685842,2.1334372343077503,79.58666885987249,82.54354694539305,81.95839508116617,True Stable,Class_07,Class 07: True Stable
20_49,20,49,19.45716615314069,19.214530211335195,4.197290301370109,7.40385727757595,36.75824355181373,0.0408331476412094,0.0,0.2091235137150354,0.0,1.5237588532577675,17.952832858226834,17.506316082489644,4.150851136641975,0.0367589416819308,0.0,0.1891946273443065,0.037037037037037,19.276650984750347,19.86936875391651,3.638025954957708,0.0,0.0,0.0,19.86806340380868,19.648224854515888,4.206129740476467,0.0473252202876614,0.0,0.2270325769309216,-0.9997280313345294,1.287097700473608,17.952832858226834,0.03675894168193086,19.276650984750347,0.0,19.86806340380868,0.04732522028766141,17.989591799908766,19.276650984750347,19.91538862409634,Delayed Increase,Class_08,Class 08: Delayed Increase
20_50,20,50,7.560117257045246,7.229945814267481,3.8168651216931977,1.001417782418299,28.173522427556403,0.004077922678316,0.0,0.0695641497523281,0.0,1.186675499389965,5.937852050357765,4.896060306252542,3.074931553229354,0.0,0.0,0.0,0.0,6.5039613556721765,6.03404086990675,3.69653588212319,0.0,0.0,0.0,8.120761689579075,7.914380101147909,3.870343755876741,0.0056778732028227,0.0,0.0820840606843536,0.0,567.7873202822799,5.937852050357765,0.0,6.5039613556721765,0.0,8.120761689579075,0.005677873202822799,5.937852050357765,6.5039613556721765,8.126439562781897,Delayed Increase,Class_08,Class 08: Delayed Increase
20_51,20,51,3.1025280128165984,2.7594346306182893,1.5423718247537976,0.9901034316656986,8.747868135933052,0.0,0.0,0.0,0.0,0.0,2.985237341375386,2.558143188903453,1.7015556146773314,0.0,0.0,0.0,0.0,3.4720654993948115,2.4163475466313056,2.180867449985893,0.0,0.0,0.0,3.0698701306757283,2.8145799700613368,1.3695841819447654,0.0,0.0,0.0,0.0,0.0,2.985237341375386,0.0,3.4720654993948115,0.0,3.0698701306757283,0.0,2.985237341375386,3.4720654993948115,3.0698701306757283,Partial Dissipation,Class_11,Class 11: Partial Dissipation
20_52,20,52,6.225218005295701,5.931463327187625,2.19908359291484,1.3052843934880258,13.010618090325377,0.0,0.0,0.0,0.0,0.0,6.050873211262435,5.680668390727912,1.9451900807989528,0.0,0.0,0.0,0.0,5.594577378179737,5.47493846128424,1.9573769188551815,0.0,0.0,0.0,6.354751768152367,6.021338264738051,2.2809428092975352,0.0,0.0,0.0,0.0,0.0,6.050873211262435,0.0,5.594577378179737,0.0,6.354751768152367,0.0,6.050873211262435,5.594577378179737,6.354751768152367,True Stable,Class_07,Class 07: True Stable
20_53,20,53,10.061266299248205,9.979738718191204,3.0128321502825552,1.07439575517908,18.73032212533437,0.0,0.0,0.0,0.0,0.0,9.78520650111775,9.898669500623807,2.901969435925313,0.0,0.0,0.0,0.0,10.01594204144378,9.728494459166868,2.560475865198887,0.0,0.0,0.0,10.138296338855673,10.09864153825332,3.10323598917939,0.0,0.0,0.0,0.0,0.0,9.78520650111775,0.0,10.01594204144378,0.0,10.138296338855673,0.0,9.78520650111775,10.01594204144378,10.138296338855673,True Stable,Class_07,Class 07: True Stable
20_54,20,54,3.5189464601395883,3.1527087594234264,1.813746433343391,1.0578341399294977,10.415854165707945,0.0,0.0,0.0,0.0,0.0,3.23525474860005,3.064811688147325,1.5640275189836137,0.0,0.0,0.0,0.0,2.88385516794642,2.5451001551359465,1.3997993922347698,0.0,0.0,0.0,3.6733921566094567,3.261780051172555,1.8975160901496957,0.0,0.0,0.0,0.0,0.0,3.23525474860005,0.0,2.88385516794642,0.0,3.6733921566094567,0.0,3.23525474860005,2.88385516794642,3.6733921566094567,Recovered,Class_06,Class 06: Recovered
20_55,20,55,95.26134841124042,96.33699669828076,13.109109919567477,60.71006322184705,130.85816859315105,3.0354506295925883,3.148257850099049,1.6973969165627605,0.0,6.769383411130832,93.23479149784356,93.50305304664974,13.833414524767068,3.015717927248129,3.4568549142079013,1.7001058442346706,0.9074074074074074,92.91941734321288,95.17612374696934,13.114153337909476,2.7295209618390457,2.620491750476805,1.6481305000308426,96.09472052185092,97.48071475952356,12.88540833826934,3.0813153754197318,3.207040408055833,1.706731683546611,-0.0949014540811842,1.229160908358245,93.23479149784356,3.015717927248129,92.91941734321288,2.7295209618390457,96.09472052185092,3.0813153754197313,96.25050942509169,95.64893830505193,99.17603589727065,True Stable,Class_07,Class 07: True Stable
20_56,20,56,140.05813119597698,140.2544870768591,12.30215926121021,107.36639304493193,166.64088859442572,7.387426626583846,7.487268874186217,2.017688479774288,1.9944630470370388,13.517870005773938,143.43877027507725,144.31001387997838,11.364231800667389,8.348428682820884,8.612340337859521,2.101389860411736,1.0,142.7683617775894,144.237332569339,12.405985608965272,7.35588349959768,7.359416146386668,1.789339018924628,138.82745992666003,138.47286847715327,12.354360681495368,7.144517562387716,7.301580252254588,1.958791878381701,-0.1188899171369166,-0.2129513207755149,143.43877027507725,8.348428682820884,142.7683617775894,7.35588349959768,138.82745992666003,7.1445175623877155,151.78719895789814,150.12424527718707,145.97197748904773,True Stable,Class_07,Class 07: True Stable
20_57,20,57,129.35784721482037,129.4884106104077,11.875349643058277,93.80764081305966,167.520973183346,4.49971659174086,4.514050642975595,1.626061005727506,1.0158242150025576,9.551691138186207,132.82501180352605,131.9209846463383,9.784671207986523,4.842492023872744,4.716649006627772,1.600444848750906,1.0,131.8727517677385,133.82672516750105,11.489131157125478,4.059642189877263,3.835729550720616,1.1071019892804062,128.13096999924028,129.14218961070924,12.229350084319698,4.470250924679236,4.485227554061769,1.6782128813646269,-0.1616622626353399,0.5244984056805544,132.82501180352605,4.842492023872744,131.8727517677385,4.059642189877263,128.13096999924028,4.470250924679236,137.6675038273988,135.93239395761574,132.60122092391953,True Stable,Class_07,Class 07: True Stable
20_58,20,58,80.33070816429944,80.12316573395807,9.761962117906924,55.29907827157237,106.89438381196922,2.9538548774735625,2.665873327791736,1.6041416497285508,0.0,8.405488201603863,76.53799879116065,76.75583034798186,9.518468713967328,2.3869654221303613,2.3655043727593155,1.1000080659708824,0.9444444444444444,78.82471472746688,79.47189325216502,10.455248461984684,2.2098692997052165,2.0805546637559047,1.2404851356634092,81.50677541373184,80.8529444751965,9.496178714175729,3.198824528740451,2.938749643440322,1.6910811531664016,-0.0741926878606431,5.583969743639007,76.53799879116065,2.3869654221303613,78.82471472746688,2.2098692997052165,81.50677541373184,3.198824528740451,78.924964213291,81.0345840271721,84.70559994247229,True Stable,Class_07,Class 07: True Stable
20_59,20,59,340.2383692029559,338.7046052103316,20.454547883203,266.61809320906247,400.0162538166469,20.500019837960156,20.356472026043583,3.0761516821017243,13.247917410668162,29.5168903254076,343.54416617986493,341.74571497812985,19.157533122743548,21.98673081551755,21.56659981216144,2.6859444727395743,1.0,349.4629854848251,348.81519334589666,21.019767950333797,20.3576643851112,20.152126887445164,2.873847214497471,338.1583582855967,336.99029623616434,20.342609358238654,20.13670345649192,19.887519808977515,3.093946679757924,-0.0740931293125814,-0.1356357040683214,343.54416617986493,21.98673081551755,349.4629854848251,20.357664385111196,338.1583582855967,20.136703456491922,365.5308969953825,369.8206498699363,358.29506174208865,True Stable,Class_07,Class 07: True Stable
20_60,20,60,47.47390198576155,46.83640363739639,8.191365464158338,28.58816210762716,78.52876214445219,0.9783286715978536,1.0693558569544726,0.8692667779926426,0.0,3.804379883940826,47.22880048507104,46.7136358805417,8.14798108196563,1.0965605380581565,1.145351352139434,0.7922058285864406,0.7407407407407407,46.630446778002685,47.09155572675941,7.852260539929365,1.241209426117121,1.1386062206156904,0.7011252176207186,47.64938878030696,46.88121510437544,8.275347894637335,0.9128754243816828,1.040295549833442,0.90125499603533,0.1319102447482434,2.270025759611669,47.228800485071034,1.0965605380581565,46.630446778002685,1.241209426117121,47.64938878030696,0.9128754243816829,48.32536102312919,47.87165620411981,48.56226420468864,True Stable,Class_07,Class 07: True Stable
